id,screen_id,name,format,placement,installation,owner_id,owner,city,address,lat,lon,width_mm,height_mm,width_px,height_px,phys_width_px,phys_height_px,sspProvider,sspTypes,minBid,ots,grp,meta_format,estimated_ots,interpolated_ots,ssp_ots,image_url,image_preview
258511,EKCF00268B1,EKCF00268B1,CITY_FORMAT,OUTDOOR,STATIC,42,Russ Outdoor,Екатеринбург,"Либкнехта К. ул.  48/1 / ост. ""ТЮЗ""",56.84794666,60.61107647,640,880,640,880,640,880,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.8,7.349619325,0.72,CITY_FORMAT,7.349619325,,8,https://images.russoutdoor.ru/panelFotos/305/3049167.jpg,https://images.russoutdoor.ru/panelFotos/305/3049167.jpg
258510,EKCF00426B1,EKCF00426B1,CITY_FORMAT,OUTDOOR,STATIC,42,Russ Outdoor,Екатеринбург,Гагарина ул.  27 / Первомайская ул.  81 (ост. Первомайская ул.),56.84586453,60.64458758,640,880,640,880,640,880,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.8,7.349619325,0.23,CITY_FORMAT,7.349619325,,3,https://images.russoutdoor.ru/panelFotos/305/3049171.jpg,https://images.russoutdoor.ru/panelFotos/305/3049171.jpg
258509,EKCF00442B1,EKCF00442B1,CITY_FORMAT,OUTDOOR,STATIC,42,Russ Outdoor,Екатеринбург,"Свердлова ул.   11А / ост. Дом музыки""",56.85087456,60.60528785,640,880,640,880,640,880,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.8,7.349619325,0.75,CITY_FORMAT,7.349619325,,9,https://images.russoutdoor.ru/panelFotos/305/3049172.jpg,https://images.russoutdoor.ru/panelFotos/305/3049172.jpg
258500,MSBB01823A1,MSBB01823A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Профсоюзная ул.  85к1, (м. ""Беляево"")",55.643882,37.527506,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",7.74,88.02544831,0,BILLBOARD,20.49774854,88.02544831,0,https://images.russoutdoor.ru/panelFotos/290/2898244.jpg,https://images.russoutdoor.ru/panelFotos/290/2898244.jpg
258499,MSBB01844A1,MSBB01844A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Миклухо-Маклая ул.   1/113, до Х с Ленинским проспектом, (светофор)",55.655257,37.496618,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",7.74,87.80165561,0,BILLBOARD,20.49775266,87.80165561,0,https://images.russoutdoor.ru/panelFotos/290/2898258.jpg,https://images.russoutdoor.ru/panelFotos/290/2898258.jpg
258453,0101-DF02-1100037B,"МКАД 3 км. 650 м, Энтузиастов ш., - Носовихинское ш., г. Реутов, (B) внешнее (B) 900x300",SUPERSITE,OUTDOOR,STATIC,47,DF Media,городской округ Реутов,"МКАД 3 км. 650 м, Энтузиастов ш., - Носовихинское ш., г. Реутов, (B) внешнее (B) 900x300",55.75222,37.842956,15000,5000,900,300,900,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",3.3,69.69325626,1,SUPERSITE,69.69325626,,131,https://play.ru.cityscreen.cloud/files/organizations/188/common/IMG_9144_4r4f7s.JPG,https://play.ru.cityscreen.cloud/files/organizations/188/common/IMG_9144_4r4f7s.thumbnail.jpg
258452,0101-DF02-1100036A,"МКАД 3 км. 650 м, Носовихинское ш. - Энтузиастов ш., г. Реутов, (А) внешнее (A) 900x300",SUPERSITE,OUTDOOR,STATIC,47,DF Media,городской округ Реутов,"МКАД 3 км. 650 м, Носовихинское ш. - Энтузиастов ш., г. Реутов, (А) внешнее (A) 900x300",55.75222,37.842956,15000,5000,900,300,900,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",3.3,69.69325626,1,SUPERSITE,69.69325626,,140,https://play.ru.cityscreen.cloud/files/organizations/188/common/5x15_MKAD3_2_650_A_Catalogue_1lv_1181x787_004_8m4c3f.jpg,https://play.ru.cityscreen.cloud/files/organizations/188/common/5x15_MKAD3_2_650_A_Catalogue_1lv_1181x787_004_8m4c3f.thumbnail.jpg
258439,1064-A,"1064 А (Санкт-Петербург, Агалатово, 16км+600м, а/д СПб-Дранишники-Магистральная (А-120), правая сторона)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Агалатовское сельское поселение,"Санкт-Петербург, Агалатово, 16км+600м, а/д СПб-Дранишники-Магистральная (А-120), правая сторона",60.219791,30.293925,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.869,43.53597149,0,BILLBOARD,22.14076163,43.53597149,24,https://play.ru.cityscreen.cloud/files/organizations/223/common/1064_A_7u4s3t.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/1064_A_7u4s3t.thumbnail.jpg
258427,MOBB14489B1,MOBB14489B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Долгопрудный,"Долгопрудный, Московская ул.  46-54, до Х с ул. Набережная, (светофор)",55.95877371,37.52420615,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.07,39.80428932,27.21,BILLBOARD,10.54437035,39.80428932,33,https://images.russoutdoor.ru/panelFotos/308/3070991.jpg,https://images.russoutdoor.ru/panelFotos/308/3070991.jpg
258420,MSSS30140B1,MSSS30140B1,SUPERSITE,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"МКАД,  39 км, внешняя, 250 м до съезда с дублера",55.597605,37.508082,1248,416,1248,416,1248,416,RUSS_OUTDOOR,"RTB,OPEN_RTB",11.9,125.5045692,3.89,SUPERSITE,7.152593441,125.5045692,398,https://images.russoutdoor.ru/panelFotos/308/3074005.jpg,https://images.russoutdoor.ru/panelFotos/308/3074005.jpg
258418,MOBB16485A1,MOBB16485A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Электросталь,"Электросталь, Фрязевское шоссе  50, Х с ул. Радио",55.780446,38.432739,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.6,39.76528047,13.18,BILLBOARD,9.817209992,39.76528047,20,https://images.russoutdoor.ru/panelFotos/297/2964545.jpg,https://images.russoutdoor.ru/panelFotos/297/2964545.jpg
258412,NSPV50121A1,NSPV50121A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Новосибирск,Тюленина ул.  16/1,55.10961,82.943664,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258404,16.50.,"п. Кальтино, Колтушское шоссе, торговый кластер",BILLBOARD,OUTDOOR,STATIC,60,РА Элвис,Колтушское сельское поселение,"п. Кальтино, Колтушское шоссе, торговый кластер",59.97579644,30.65319386,6000,3000,864,432,864,432,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.028,25.47161428,,BILLBOARD,25.47161428,,,,
258403,MSBB01790A1,MSBB01790A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Профсоюзная ул. 131Г, 100 м до съезда на дублер",55.614639,37.49914,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",7.74,87.78138878,0,BILLBOARD,20.49775304,87.78138878,0,https://images.russoutdoor.ru/panelFotos/290/2898208.jpg,https://images.russoutdoor.ru/panelFotos/290/2898208.jpg
258398,ABV_003_A,Софьи Перовской АГУ,BILLBOARD,OUTDOOR,STATIC,858,РПК АБВреклама,Астрахань,"г. Астрахань ул. Софьи Перовской, 96 АГУ",46.34625134,48.07141705,6000,3000,1152,576,1152,576,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.17,34.86576876,,BILLBOARD,34.86576876,,,https://play.ru.cityscreen.cloud/files/organizations/484/common/Sof_pierovskaia_5s1g0j.jpg,https://play.ru.cityscreen.cloud/files/organizations/484/common/Sof_pierovskaia_5s1g0j.thumbnail.jpg
258388,240,"Видное, № 1020",OTHER,INDOOR,MOBILE,1204,Трансмедиа,Москва,Видное,55.58004707,37.69171081,508,286,1920,1080,1920,1080,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.26,0,,OTHER,,,,,
258382,OGNI,ТРЦ Огни - медиафасад,MEDIAFACADE,OUTDOOR,STATIC,856,Медиана,Барнаул,"г. Барнаул, ул. А. Петрова, 219",53.35942235,83.69888174,19200,2650,1920,512,3840,512,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",6.6,328.0570615,,MEDIAFACADE,328.0570615,,,,
258369,SPSD00020A1,SPSD00020A1,SKY_DIGITAL,INDOOR,STATIC,42,Russ Outdoor,Санкт-Петербург,LED/LED13- LED14/Отправление/Зона регистрации/ВВЛ/МВЛ/2 экрана,59.80003047,30.27132571,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",54,0,0,SKY_DIGITAL,,,0,https://images.russoutdoor.ru/panelFotos/61/602101.jpg,https://images.russoutdoor.ru/panelFotos/61/602101.jpg
258368,SPSD00008A1,SPSD00008A1,SKY_DIGITAL,INDOOR,STATIC,42,Russ Outdoor,Санкт-Петербург,LED/Сеть 1/DDS8-DDS10/Прибытие/Зона получения багажа/МВЛ/6 экранов,59.80003047,30.27132571,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",54,0,0,SKY_DIGITAL,,,0,https://images.russoutdoor.ru/panelFotos/61/601993.jpg,https://images.russoutdoor.ru/panelFotos/61/601993.jpg
258367,SPSD00005A1,SPSD00005A1,SKY_DIGITAL,INDOOR,STATIC,42,Russ Outdoor,Санкт-Петербург,LED/Сеть 1/DDS5-DDS7/Прибытие/Зона получения багажа/ВВЛ/6 экранов,59.80003047,30.27132571,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",54,0,0,SKY_DIGITAL,,,0,https://images.russoutdoor.ru/panelFotos/61/601957.jpg,https://images.russoutdoor.ru/panelFotos/61/601957.jpg
258366,SPSD00003A1,SPSD00003A1,SKY_DIGITAL,INDOOR,STATIC,42,Russ Outdoor,Санкт-Петербург,"LED/Сеть 3/DDS3, DSS7, DSS8/Отправление/Зона ожидания рейсов/Бизнес-зал/МВЛ/4 экрана",59.80003047,30.27132571,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",54,0,0,SKY_DIGITAL,,,0,https://images.russoutdoor.ru/panelFotos/61/601933.jpg,https://images.russoutdoor.ru/panelFotos/61/601933.jpg
258362,VJPV50043A1,VJPV50043A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городское поселение Петушки,"Петушки, Полевой пр-д. 13",55.932818,39.44263,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258350,MOBB13961B1,MOBB13961B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,городской округ Домодедово,"Домодедовское шоссе,   9,1 км, Домодедово г.о., с. Домодедово, (светофор)",55.46038924,37.69416781,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.51,39.80428373,6.94,BILLBOARD,5.022166036,39.80428373,15,https://images.russoutdoor.ru/panelFotos/300/2993416.jpg,https://images.russoutdoor.ru/panelFotos/300/2993416.jpg
258349,MOBB13618A1,MOBB13618A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Долгопрудный,"Долгопрудный, Лихачевский проспект  25А",55.917633,37.494083,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",3.6,39.80426656,45,BILLBOARD,10.54437039,39.80426656,54,https://images.russoutdoor.ru/panelFotos/297/2962780.jpg,https://images.russoutdoor.ru/panelFotos/297/2962780.jpg
258173,SOPV00001A1,SOPV00001A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Сочи,Победы ул. 110А,43.91596,39.323069,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258172,MOPV50816A1,MOPV50816A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Одинцово,"Одинцово, Маршала Жукова ул.  23к2",55.680849,37.260456,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.65,2,0,PVZ_SCREEN,2,,0,,
258171,NNPV50127A1,NNPV50127A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Нижний Новгород,Казанское шоссе 10,56.284903,44.079714,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258170,STPV50085A1,STPV50085A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Ставрополь,Тухачевского ул. 28/3,45.015588,41.900964,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258169,STPV50086A1,STPV50086A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Ставрополь,Южный Обход ул. 19,44.988831,41.936661,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258168,JOPV50035A1,JOPV50035A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Йошкар-Ола,Меримского ул.  6,56.650227,47.834033,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258166,SMPV50114A1,SMPV50114A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Самара,Карбышева ул. 63,53.20803,50.20367,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258165,MSPV50990A1,MSPV50990A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Зеленоград,"Зеленоград,  Георгиевский проспект 27к1",55.965937,37.17074,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.72,2,0,PVZ_SCREEN,2,,0,,
258164,MOPV50808A1,MOPV50808A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Балашиха,"Балашиха, Романычева ул.  5",55.721441,37.970989,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.65,2,0,PVZ_SCREEN,2,,0,,
258162,FJPV50012A1,FJPV50012A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Заречное сельское поселение,"д. Кисловка, Мира ул. 18",56.420288,84.870622,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258161,ORPV50047A1,ORPV50047A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Орёл,Дмитрия Блынского ул.  2,52.999139,36.132156,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258160,ORPV50049A1,ORPV50049A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Орёл,Московское Шоссе 145а,53.005525,36.142575,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258159,ORPV50048A1,ORPV50048A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Орёл,Московское Шоссе 111г,52.998633,36.13288,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258158,NSPV50155A1,NSPV50155A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Новосибирск,Холодильная ул. 13,55.049576,82.885341,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258157,FQPV50052A1,FQPV50052A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  мкр. 1Д ул. 49А",60.115575,64.77067,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258156,FQPV50046A1,FQPV50046A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  2-й мкр. 40",60.130228,64.794161,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258155,FQPV50047A1,FQPV50047A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  2-й мкр. 84",60.131298,64.802302,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258154,FQPV50051A1,FQPV50051A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  мкр. 1А ул.  6",60.122979,64.772902,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258153,FQPV50053A1,FQPV50053A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  мкр. Западный ул. 12",60.12714,64.78982,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258152,FQPV50048A1,FQPV50048A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  3-й мкр.  15",60.12562,64.8167,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258151,FQPV50043A1,FQPV50043A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городское поселение Междуреченский,"Кондинский р-н, пгт. Междуреченский, ул. Толстого ул.  15",59.597322,65.897328,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258150,FQPV50050A1,FQPV50050A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городской округ Урай,"Урай,  Ленина ул.  61",60.128832,64.805345,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258148,TBPV50060A1,TBPV50060A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Тамбов,Имени Юрия Гагарина ул. 22б,52.701404,41.430714,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258147,TMPV50089A1,TMPV50089A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Тюмень,Ветеранов Труда ул.  9а,57.190445,65.593531,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258146,IRPV50091A1,IRPV50091A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Иркутск,"Иркутск, Рабочая ул. 1",52.289808,104.282816,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258145,YKPV50036A1,YKPV50036A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Якутск,Семена Данилова ул.   3/3,62.054759,129.713457,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258140,SPPV50639A1,SPPV50639A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Санкт-Петербург,Зайцева ул.  3 пом. 13Н,59.87026179,30.26179752,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.65,2,0,PVZ_SCREEN,2,,0,,
258139,MOPV50794A1,MOPV50794A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Серпухов,"Серпухов,  Красный Текстильщик ул.  6/2",54.920216,37.382492,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.65,2,0,PVZ_SCREEN,2,,0,,
258138,AJPV50019A1,AJPV50019A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Пржевальское городское поселение,"Демидовский м.о, пгт. Пржевальское, Советская ул. 24",55.505082,31.84763,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258137,AJPV50017A1,AJPV50017A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Велижское городское поселение,"Велиж, Советская ул. 19",55.606896,31.194626,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,1,,
258136,PBPV50019A1,PBPV50019A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,городское поселение Опочка,"Опочка, Коммунальная ул. 19а",56.715134,28.667666,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258135,TOPV50061A1,TOPV50061A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Томск,Карла Маркса ул. 36,56.495166,84.944702,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258133,NNPV50119A1,NNPV50119A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Нижний Новгород,Челюскинцев ул. 16,56.250269,43.858736,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258129,DQPV50078A1,DQPV50078A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Норильск,"Норильск, Талнахская ул. 79",69.360318,88.196226,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258128,IRPV50083A1,IRPV50083A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Молодёжное сельское поселение,"п. Молодёжный, Подгорная ул. 18/1",52.242861,104.421426,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
258127,VMPV50048A1,VMPV50048A1,PVZ_SCREEN,INDOOR,STATIC,42,Russ Outdoor,Владимир,Нижняя Дуброва ул. 48а,56.104878,40.337509,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.6,2,0,PVZ_SCREEN,2,,0,,
